date,Q_model_raw_m3s,month,season,Q_model_biascorrected_m3s
2075-09-16,3356.36865234375,9,herfst,1795.9330656359537
2075-09-17,3646.642578125,9,herfst,1866.142477601509
2075-09-18,3969.726806640625,9,herfst,1931.41543658707
2075-09-19,4304.0244140625,9,herfst,2009.220044748871
2075-09-20,4623.44970703125,9,herfst,2098.150699445526
2075-09-21,4896.4306640625,9,herfst,2150.0837820332326
2075-09-22,5081.83056640625,9,herfst,2191.928956187303
2075-09-23,5148.3369140625,9,herfst,2209.5261046110195
2075-09-24,5082.69189453125,9,herfst,2192.1568580251164
2075-09-25,4897.41455078125,9,herfst,2150.299140536631
2075-09-26,4620.01416015625,9,herfst,2097.4122733888935
2075-09-27,4286.9052734375,9,herfst,2004.0380439204903
2075-09-28,3930.700439453125,9,herfst,1924.6232066981665
2075-09-29,3575.937744140625,9,herfst,1849.7625251193115
2075-09-30,3237.904052734375,9,herfst,1760.379034942965
2075-10-01,2925.2138671875,10,herfst,1648.8693254412924
2075-10-02,2643.28271484375,10,herfst,1542.6900432300827
2075-10-03,2392.238525390625,10,herfst,1466.3770636219908
2075-10-04,2188.098876953125,10,herfst,1399.7838418294252
2075-10-05,2009.934326171875,10,herfst,1330.9554791642443
2075-10-06,1861.8658447265625,10,herfst,1276.849183200923
2075-10-07,1741.52099609375,10,herfst,1232.2748063939298
2075-10-08,1647.80224609375,10,herfst,1205.583149931552
2075-10-09,1578.86474609375,10,herfst,1180.4874637252558
2075-10-10,1532.8427734375,10,herfst,1162.9976816587352
2075-10-11,1509.4248046875,10,herfst,1153.7666607320723
2075-10-12,1508.247802734375,10,herfst,1153.302703769109
2075-10-13,1527.1162109375,10,herfst,1160.740354439638
2075-10-14,1559.978515625,10,herfst,1175.233379990412
2075-10-15,1596.709228515625,10,herfst,1184.8041070662534
2075-10-16,1625.3692626953125,10,herfst,1196.8406370534165
2075-10-17,1635.83935546875,10,herfst,1202.6867312549164
2075-10-18,1622.1627197265625,10,herfst,1195.0056562077953
2075-10-19,1583.96630859375,10,herfst,1181.721549717423
2075-10-20,1524.759033203125,10,herfst,1159.8111894370636
2075-10-21,1450.0731201171875,10,herfst,1132.4476026657148
2075-10-22,1365.782958984375,10,herfst,1107.0239683358823
2075-10-23,1281.7181396484375,10,herfst,1085.549657516131
2075-10-24,1195.962890625,10,herfst,1050.700700901792
2075-10-25,1112.7626953125,10,herfst,1020.7793756229414
2075-10-26,1035.7315673828125,10,herfst,995.2066512219827
2075-10-27,963.7647094726562,10,herfst,973.7110786460744
2075-10-28,899.6482543945312,10,herfst,959.9684971641111
2075-10-29,842.2293701171875,10,herfst,949.6818136724753
2075-10-30,797.7056274414062,10,herfst,941.4608900517809
2075-10-31,776.1351928710938,10,herfst,937.4532836777062
2075-11-01,800.10791015625,11,herfst,941.907214092632
2075-11-02,870.1963500976562,11,herfst,954.6921421540671
2075-11-03,981.3409423828124,11,herfst,979.0972534551571
2075-11-04,1100.943359375,11,herfst,1016.5925651641933
2075-11-05,1199.5301513671875,11,herfst,1052.121892270891
2075-11-06,1265.022705078125,11,herfst,1078.8612906994044
2075-11-07,1298.3760986328125,11,herfst,1091.1993818244994
2075-11-08,1313.6553955078125,11,herfst,1095.8437221119366
2075-11-09,1316.79296875,11,herfst,1096.7974281582744
2075-11-10,1317.8680419921875,11,herfst,1097.1242106019617
2075-11-11,1326.75048828125,11,herfst,1099.8241452579073
2075-11-12,1344.7156982421875,11,herfst,1103.1758370831988
2075-11-13,1373.7332763671875,11,herfst,1108.4761678013917
2075-11-14,1412.321533203125,11,herfst,1116.4892672959866
2075-11-15,1474.61962890625,11,herfst,1139.6943554097102
2075-11-16,1587.5606689453125,11,herfst,1182.591038185057
2075-11-17,1772.0120849609375,11,herfst,1243.2242476391848
2075-11-18,2018.37255859375,11,herfst,1335.5046121607866
2075-11-19,2322.967529296875,11,herfst,1448.4739894182696
2075-11-20,2666.369140625,11,herfst,1549.5114130249242
2075-11-21,2995.08056640625,11,herfst,1676.5123085384923
2075-11-22,3259.843505859375,11,herfst,1768.4893936464564
2075-11-23,3441.951171875,11,herfst,1814.8324037585735
2075-11-24,3547.760986328125,11,herfst,1840.317089915915
2075-11-25,3590.044921875,11,herfst,1854.4915444791516
2075-11-26,3577.15673828125,11,herfst,1850.1711573063506
2075-11-27,3528.802490234375,11,herfst,1834.299204007997
2075-11-28,3456.302734375,11,herfst,1818.049154013286
2075-11-29,3364.145263671875,11,herfst,1797.6459323981692
2075-11-30,3250.394775390625,11,herfst,1764.9964809946434
2075-12-01,3114.820556640625,12,winter,2126.9099860606407
2075-12-02,2960.68310546875,12,winter,2056.7385817318072
2075-12-03,2793.0556640625,12,winter,1992.839432896247
2075-12-04,2622.1787109375,12,winter,1923.8992148626694
2075-12-05,2451.947998046875,12,winter,1819.9591969804503
2075-12-06,2293.71728515625,12,winter,1742.4785074969102
2075-12-07,2166.38037109375,12,winter,1692.1656436274352
2075-12-08,2108.9814453125,12,winter,1673.1250536571806
2075-12-09,2180.91162109375,12,winter,1700.4396296533832
2075-12-10,2427.1044921875,12,winter,1806.8021173747725
2075-12-11,2836.26953125,12,winter,2007.7215671623649
2075-12-12,3321.47607421875,12,winter,2198.1304253942108
2075-12-13,3766.86474609375,12,winter,2412.4772606362444
2075-12-14,4159.00537109375,12,winter,2579.604625881294
2075-12-15,4471.4072265625,12,winter,2740.3238079522334
2075-12-16,4695.1953125,12,winter,2880.4224098077502
2075-12-17,4840.17919921875,12,winter,2957.789537082963
2075-12-18,4910.77880859375,12,winter,2983.46863274949
2075-12-19,4910.265625,12,winter,2983.2837073530754
2075-12-20,4828.15673828125,12,winter,2951.1700960783605
2075-12-21,4664.443359375,12,winter,2857.2044599064175
2075-12-22,4435.38232421875,12,winter,2724.7655854185723
2075-12-23,4163.37255859375,12,winter,2580.823138553177
2075-12-24,3868.88671875,12,winter,2456.2891446792787
2075-12-25,3568.4248046875,12,winter,2315.051778893153
2075-12-26,3275.918701171875,12,winter,2186.541237742214
2075-12-27,3007.552490234375,12,winter,2072.6859110980354
2075-12-28,2904.90185546875,12,winter,2042.2543562420465
2075-12-29,3115.67138671875,12,winter,2127.1230685145747
2075-12-30,3825.08154296875,12,winter,2442.7581206364716
2075-12-31,4921.8193359375,12,winter,2987.447080074261
2076-01-01,6118.3486328125,1,winter,3517.6552476777724
2076-01-02,7114.79052734375,1,winter,3886.3650118243377
2076-01-03,7803.9267578125,1,winter,4221.386835252122
2076-01-04,8194.3134765625,1,winter,4380.524683270113
2076-01-05,8370.5888671875,1,winter,4450.107928234998
2076-01-06,8414.005859375,1,winter,4466.572034032181
2076-01-07,8358.677734375,1,winter,4445.406107581742
2076-01-08,8187.5009765625,1,winter,4377.8355055315615
2076-01-09,7912.1650390625,1,winter,4261.0524013779095
2076-01-10,7564.27294921875,1,winter,4139.803659586203
2076-01-11,7272.1123046875,1,winter,4002.602241162679
2076-01-12,7117.62841796875,1,winter,3888.012025662249
2076-01-13,7123.1376953125,1,winter,3891.2094202137205
2076-01-14,7208.00830078125,1,winter,3943.271174863085
2076-01-15,7288.1630859375,1,winter,4010.5326852996163
2076-01-16,7333.005859375,1,winter,4032.6888099238568
2076-01-17,7348.767578125,1,winter,4040.4764327256435
2076-01-18,7328.00732421875,1,winter,4030.219110586128
2076-01-19,7271.40625,1,winter,4002.2533904014836
2076-01-20,7142.955078125,1,winter,3902.7107456826575
2076-01-21,6924.78662109375,1,winter,3818.3369233898643
2076-01-22,6652.3955078125,1,winter,3746.1744600191037
2076-01-23,6760.14501953125,1,winter,3780.9386148163944
2076-01-24,7526.1376953125,1,winter,4122.679837522588
2076-01-25,8778.185546875,1,winter,4595.036435347703
2076-01-26,10388.052734375,1,winter,5490.5804799919515
2076-01-27,12471.6513671875,1,winter,6897.789084585728
2076-01-28,14607.3212890625,1,winter,8558.374251891624
2076-01-29,16308.8173828125,1,winter,9354.219345201305
2076-01-30,17596.80859375,1,winter,9956.654748500689
2076-01-31,18288.724609375,1,winter,10280.286385411428
2076-02-01,18173.44140625,2,winter,10226.364679751881
2076-02-02,17299.67578125,2,winter,9817.676062767558
2076-02-03,15935.69140625,2,winter,9179.696183658698
2076-02-04,14366.5185546875,2,winter,8400.091739767233
2076-02-05,12775.458984375,2,winter,7105.224537290698
2076-02-06,11256.265625,2,winter,6043.341833690541
2076-02-07,9865.5087890625,2,winter,5216.5583009555385
2076-02-08,8626.546875,2,winter,4534.239346936271
2076-02-09,7646.41845703125,2,winter,4167.268487226719
2076-02-10,6860.61376953125,2,winter,3803.7600723267215
2076-02-11,6265.21435546875,2,winter,3578.2674138001507
2076-02-12,5831.5341796875,2,winter,3393.9883649664384
2076-02-13,5519.48974609375,2,winter,3236.790576642615
2076-02-14,5317.84228515625,2,winter,3153.400774939751
2076-02-15,5198.5947265625,2,winter,3101.144415434042
2076-02-16,5312.515625,2,winter,3150.950679311949
2076-02-17,5668.04248046875,2,winter,3289.444974713559
2076-02-18,6217.5283203125,2,winter,3555.4705361815713
2076-02-19,6814.41455078125,2,winter,3793.2659285485474
2076-02-20,7455.3720703125,2,winter,4090.904043563029
2076-02-21,8029.26318359375,2,winter,4309.162430146653
2076-02-22,8471.8447265625,2,winter,4483.693182545935
2076-02-23,8686.70703125,2,winter,4558.359594714437
2076-02-24,8667.2158203125,2,winter,4550.54490694409
2076-02-25,8496.3837890625,2,winter,4490.95710305269
2076-02-26,8330.0205078125,2,winter,4434.093905641116
2076-02-27,8278.0498046875,2,winter,4413.578902646527
2076-02-28,8322.396484375,2,winter,4431.084385772298
2076-02-29,8365.5888671875,2,winter,4448.134219803033
2076-03-01,8338.1650390625,3,lente,5471.017439739087
2076-03-02,8251.6298828125,3,lente,5406.0816733777865
2076-03-03,8131.603515625,3,lente,5297.1841124780085
2076-03-04,7979.39501953125,3,lente,5159.08833934726
2076-03-05,7863.10009765625,3,lente,5053.576245346829
2076-03-06,7782.6142578125,3,lente,4980.553026771341
2076-03-07,7666.87646484375,3,lente,4876.982134047943
2076-03-08,7475.453125,3,lente,4590.710576181438
2076-03-09,7177.5869140625,3,lente,4352.743037189546
2076-03-10,6789.20068359375,3,lente,4207.0895384594
2076-03-11,6339.8994140625,3,lente,4017.0558292972114
2076-03-12,5862.4560546875,3,lente,3751.183670557632
2076-03-13,5384.615234375,3,lente,3484.763214303523
2076-03-14,4925.412109375,3,lente,3314.874757322131
2076-03-15,4512.67041015625,3,lente,3129.785959326397
2076-03-16,4137.33837890625,3,lente,2946.0369139775908
2076-03-17,3905.431884765625,3,lente,2827.384403591373
2076-03-18,3867.392578125,3,lente,2799.829406720278
2076-03-19,4133.50439453125,3,lente,2944.604916065021
2076-03-20,4809.72265625,3,lente,3261.0414454812876
2076-03-21,5847.5751953125,3,lente,3743.9293581359298
2076-03-22,6969.32177734375,3,lente,4280.29723107614
2076-03-23,7875.22412109375,3,lente,5064.576133217908
2076-03-24,8441.166015625,3,lente,5539.996846341237
2076-03-25,8686.0537109375,3,lente,5703.997309934649
2076-03-26,8703.3427734375,3,lente,5715.575736778338
2076-03-27,8701.7294921875,3,lente,5714.495327766489
2076-03-28,8863.8310546875,3,lente,5821.751153715066
2076-03-29,9186.31640625,3,lente,6008.808582562368
2076-03-30,9502.1669921875,3,lente,6192.017519709804
2076-03-31,9754.537109375,3,lente,6332.269031264725
2076-04-01,9848.3154296875,4,lente,6375.924710443919
2076-04-02,9752.5615234375,4,lente,6331.349356593745
2076-04-03,9474.94921875,4,lente,6176.229867050547
2076-04-04,9050.7041015625,4,lente,5930.146749049647
2076-04-05,8518.345703125,4,lente,5591.6838227482895
2076-04-06,7913.63232421875,4,lente,5099.423140062013
2076-04-07,7266.09521484375,4,lente,4403.694224990855
2076-04-08,6604.55078125,4,lente,4124.126841934837
2076-04-09,5953.96044921875,4,lente,3795.7914078636886
2076-04-10,5339.40283203125,4,lente,3463.6304318688076
2076-04-11,4766.390625,4,lente,3241.0805733068696
2076-04-12,4244.90576171875,4,lente,2983.6077027010874
2076-04-13,3777.271728515625,4,lente,2770.999993339523
2076-04-14,3361.843017578125,4,lente,2642.008896064038
2076-04-15,2998.001708984375,4,lente,2492.681318798371
2076-04-16,2681.205810546875,4,lente,2344.4013499162415
2076-04-17,2423.012939453125,4,lente,2200.522370963976
2076-04-18,2247.317138671875,4,lente,2131.392453343973
2076-04-19,2170.38671875,4,lente,2091.0451131957925
2076-04-20,2203.2197265625,4,lente,2108.905469414754
2076-04-21,2356.655029296875,4,lente,2181.004832238391
2076-04-22,2630.50732421875,4,lente,2316.156168513442
2076-04-23,2971.160888671875,4,lente,2485.877776115641
2076-04-24,3274.420166015625,4,lente,2608.4733897193064
2076-04-25,3452.137451171875,4,lente,2662.9993082665355
2076-04-26,3483.107421875,4,lente,2670.9003876002657
2076-04-27,3404.246826171875,4,lente,2653.371960775356
2076-04-28,3276.46044921875,4,lente,2609.4316495840103
2076-04-29,3152.231689453125,4,lente,2556.1652556837007
2076-04-30,3068.212890625,4,lente,2532.677334380673
2076-05-01,3039.040771484375,5,lente,2510.830799004945
2076-05-02,3067.097900390625,5,lente,2531.8423359535295
2076-05-03,3137.4599609375,5,lente,2552.641067864009
2076-05-04,3220.9716796875,5,lente,2583.8773136637096
2076-05-05,3283.288818359375,5,lente,2612.638729894637
2076-05-06,3296.89404296875,5,lente,2619.028696088291
2076-05-07,3248.84228515625,5,lente,2596.4602257555093
2076-05-08,3142.029541015625,5,lente,2553.7312624499305
2076-05-09,2989.743896484375,5,lente,2490.5881495451363
2076-05-10,2806.357666015625,5,lente,2416.584625483691
2076-05-11,2606.0546875,5,lente,2299.29116467018
2076-05-12,2401.608154296875,5,lente,2193.5280048926943
2076-05-13,2201.236572265625,5,lente,2107.8266818001184
2076-05-14,2011.361328125,5,lente,2022.185109843187
2076-05-15,1836.0377197265625,5,lente,1961.119506587215
2076-05-16,1679.6334228515625,5,lente,1883.4017509253742
2076-05-17,1565.7945556640625,5,lente,1823.7011401675184
2076-05-18,1522.1278076171875,5,lente,1812.2727196428716
2076-05-19,1661.1397705078125,5,lente,1869.4628773610393
2076-05-20,2204.0498046875,5,lente,2109.357011688515
2076-05-21,3301.818359375,5,lente,2621.3414999019897
2076-05-22,4681.0419921875,5,lente,3201.913426080936
2076-05-23,5812.1279296875,5,lente,3726.6490698905604
2076-05-24,6408.45556640625,5,lente,4042.050419405832
2076-05-25,6516.958984375,5,lente,4084.4164274437057
2076-05-26,6291.169921875,5,lente,3999.2897551844067
2076-05-27,5896.30615234375,5,lente,3767.685350851453
2076-05-28,5465.86865234375,5,lente,3524.9503507331015
2076-05-29,5072.9541015625,5,lente,3342.9782289494206
2076-05-30,4769.3916015625,5,lente,3242.457744644848
2076-05-31,4584.5048828125,5,lente,3162.8056258135102
2076-06-01,4561.1513671875,6,zomer,2767.2252244445795
2076-06-02,4767.01611328125,6,zomer,2877.1190646005434
2076-06-03,5296.5771484375,6,zomer,3140.483807633287
2076-06-04,6207.8583984375,6,zomer,3491.458999161045
2076-06-05,7383.6171875,6,zomer,3820.1355044439792
2076-06-06,8512.8837890625,6,zomer,4471.585969981198
2076-06-07,9278.0185546875,6,zomer,5031.9560064954585
2076-06-08,9507.0478515625,6,zomer,5199.692673575072
2076-06-09,9263.2548828125,6,zomer,5021.14337619899
2076-06-10,8700.1982421875,6,zomer,4608.771485073516
2076-06-11,7972.42724609375,6,zomer,4082.412433886983
2076-06-12,7213.47119140625,6,zomer,3744.346429917861
2076-06-13,6491.0849609375,6,zomer,3542.8045636173974
2076-06-14,5860.6474609375,6,zomer,3419.91891565487
2076-06-15,5347.451171875,6,zomer,3158.5733807293677
2076-06-16,4972.666015625,6,zomer,3006.868838871055
2076-06-17,4749.47509765625,6,zomer,2864.109199791988
2076-06-18,4662.595703125,6,zomer,2819.3487006692862
2076-06-19,4666.07666015625,6,zomer,2821.1021304589485
2076-06-20,4686.7451171875,6,zomer,2831.5132581860653
2076-06-21,4659.04541015625,6,zomer,2817.560344939081
2076-06-22,4546.966796875,6,zomer,2759.26376861473
2076-06-23,4349.37646484375,6,zomer,2640.0991022574535
2076-06-24,4085.958251953125,6,zomer,2567.717388130102
2076-06-25,3783.53515625,6,zomer,2484.147008987776
2076-06-26,3467.6044921875,6,zomer,2392.8058317743416
2076-06-27,3157.46728515625,6,zomer,2249.6006583396565
2076-06-28,2865.8515625,6,zomer,2142.5482862443027
2076-06-29,2600.18798828125,6,zomer,2015.0568710495904
2076-06-30,2363.860595703125,6,zomer,1925.2483232206837
2076-07-01,2157.613037109375,7,zomer,1839.4809735329886
2076-07-02,1982.6629638671875,7,zomer,1768.1425303212436
2076-07-03,1835.07470703125,7,zomer,1707.0956361767182
2076-07-04,1710.0775146484375,7,zomer,1670.825578933311
2076-07-05,1602.84912109375,7,zomer,1623.591229060786
2076-07-06,1508.5072021484375,7,zomer,1578.4015415955528
2076-07-07,1422.9024658203125,7,zomer,1544.481018798396
2076-07-08,1343.070068359375,7,zomer,1499.879354881971
2076-07-09,1266.7850341796875,7,zomer,1460.16493125216
2076-07-10,1192.9537353515625,7,zomer,1434.7338109087307
2076-07-11,1122.1771240234375,7,zomer,1404.2463868504074
2076-07-12,1057.8349609375,7,zomer,1374.3470252450581
2076-07-13,996.16357421875,7,zomer,1339.1510595369743
2076-07-14,942.6981201171876,7,zomer,1310.138583324497
2076-07-15,897.8202514648438,7,zomer,1290.9303482080118
2076-07-16,858.7349243164062,7,zomer,1267.2428913074045
2076-07-17,827.89892578125,7,zomer,1226.6606262159823
2076-07-18,804.9783325195312,7,zomer,1190.2322387178563
2076-07-19,788.0148315429688,7,zomer,1170.284245675617
2076-07-20,774.8051147460938,7,zomer,1163.93005051896
2076-07-21,763.8497314453125,7,zomer,1159.1529652340537
2076-07-22,754.8751831054688,7,zomer,1155.2396212974804
2076-07-23,742.590087890625,7,zomer,1149.8827162980617
2076-07-24,728.818359375,7,zomer,1143.8775661510078
2076-07-25,714.4598388671875,7,zomer,1136.2184445438397
2076-07-26,701.3889770507812,7,zomer,1129.09173792825
2076-07-27,698.3995361328125,7,zomer,1127.4617866162212
2076-07-28,701.8218994140625,7,zomer,1129.3277828588575
2076-07-29,715.0079956054688,7,zomer,1136.51731942355
2076-07-30,737.7603759765625,7,zomer,1147.7767246516207
2076-07-31,767.2701416015625,7,zomer,1160.644432084383
2076-08-01,798.902587890625,8,zomer,1183.0875513239453
2076-08-02,827.2305297851562,8,zomer,1225.3842001487517
2076-08-03,847.8671875,8,zomer,1257.9290690068221
2076-08-04,858.1715087890625,8,zomer,1266.7778366906523
2076-08-05,857.578125,8,zomer,1266.2880456621542
2076-08-06,847.4091796875,8,zomer,1257.2325111147702
2076-08-07,829.6869506835938,8,zomer,1230.0751912456165
2076-08-08,806.3281860351562,8,zomer,1191.8195801855718
2076-08-09,779.3125610351562,8,zomer,1165.8955185221153
2076-08-10,750.8532104492188,8,zomer,1153.4858436463508
2076-08-11,722.5880737304688,8,zomer,1140.6502521772509
2076-08-12,695.9830322265625,8,zomer,1126.1442212852455
2076-08-13,672.9583129882812,8,zomer,1112.4169376305247
2076-08-14,652.7355346679688,8,zomer,1092.2129431565022
2076-08-15,636.2050170898438,8,zomer,1075.6977798831304
2076-08-16,624.4098510742188,8,zomer,1066.1063374064438
2076-08-17,619.2697143554688,8,zomer,1061.996869304475
2076-08-18,626.08447265625,8,zomer,1067.44517416328
2076-08-19,655.1204223632812,8,zomer,1094.595615658473
2076-08-20,724.1697387695312,8,zomer,1141.5126331629776
2076-08-21,853.3056640625,8,zomer,1262.761469649516
2076-08-22,1049.0316162109375,8,zomer,1370.8014943944565
2076-08-23,1289.44091796875,8,zomer,1468.163657688216
2076-08-24,1519.5867919921875,8,zomer,1586.9256186398406
2076-08-25,1696.9801025390625,8,zomer,1665.5866917257044
2076-08-26,1801.97705078125,8,zomer,1696.4865722662703
2076-08-27,1840.9683837890625,8,zomer,1709.1328257371995
2076-08-28,1830.901123046875,8,zomer,1705.6530084127355
2076-08-29,1795.3544921875,8,zomer,1694.6354601070811
2076-08-30,1754.829345703125,8,zomer,1684.120599133752
2076-08-31,1736.734130859375,8,zomer,1679.7307585007854
2076-09-01,1782.279296875,9,herfst,1245.4558543082742
2076-09-02,1960.7257080078125,9,herfst,1310.562011122214
2076-09-03,2351.832763671875,9,herfst,1454.956368483194
2076-09-04,2977.3115234375,9,herfst,1669.1941186657496
2076-09-05,3715.107666015625,9,herfst,1879.2434292021358
2076-09-06,4348.6015625,9,herfst,2022.7136438254881
2076-09-07,4723.93994140625,9,herfst,2115.2361847825655
2076-09-08,4820.0185546875,9,herfst,2133.358281827858
2076-09-09,4691.9150390625,9,herfst,2110.047824239446
2076-09-10,4431.28662109375,9,herfst,2053.0440738706666
2076-09-11,4114.51953125,9,herfst,1960.7001114192074
2076-09-12,3786.458251953125,9,herfst,1896.804769635208
2076-09-13,3480.272705078125,9,herfst,1823.421768274954
2076-09-14,3208.51708984375,9,herfst,1750.4219022520908
2076-09-15,2978.578857421875,9,herfst,1669.6907252762835
2076-09-16,2791.569091796875,9,herfst,1602.4656798705903
2076-09-17,2647.949951171875,9,herfst,1544.0694013588209
2076-09-18,2549.159912109375,9,herfst,1517.4172234977173
2076-09-19,2497.049072265625,9,herfst,1504.428744658571
2076-09-20,2492.424072265625,9,herfst,1503.2487425050545
2076-09-21,2529.896484375,9,herfst,1512.7267224065572
2076-09-22,2596.015380859375,9,herfst,1528.8261809443975
2076-09-23,2669.083984375,9,herfst,1550.3131922073644
2076-09-24,2727.1259765625,9,herfst,1568.7307873130164
2076-09-25,2751.873291015625,9,herfst,1578.1710929666633
2076-09-26,2746.283935546875,9,herfst,1576.0389333688279
2076-09-27,2717.77783203125,9,herfst,1565.1647704089753
2076-09-28,2673.135986328125,9,herfst,1551.5098764781342
2076-09-29,2625.9619140625,9,herfst,1537.5710422465888
2076-09-30,2578.62255859375,9,herfst,1524.5911583440486
2076-10-01,2528.64453125,10,herfst,1512.4218811508956
2076-10-02,2473.21923828125,10,herfst,1498.3489056489484
2076-10-03,2419.30078125,10,herfst,1475.4821705001268
2076-10-04,2368.313720703125,10,herfst,1458.657561740153
2076-10-05,2334.2900390625,10,herfst,1451.0167299106404
2076-10-06,2309.451416015625,10,herfst,1442.9851965451287
2076-10-07,2291.8134765625,10,herfst,1434.7644352954967
2076-10-08,2272.82470703125,10,herfst,1427.607711206491
2076-10-09,2244.000244140625,10,herfst,1418.422095107016
2076-10-10,2198.970703125,10,herfst,1405.0752891650268
2076-10-11,2135.374755859375,10,herfst,1381.0635073027659
2076-10-12,2053.882568359375,10,herfst,1355.514133020809
2076-10-13,1958.36962890625,10,herfst,1309.784204538049
2076-10-14,1853.6654052734373,10,herfst,1270.4355822111463
2076-10-15,1744.6973876953125,10,herfst,1233.8524813560182
2076-10-16,1635.3162841796875,10,herfst,1202.5329337332666
2076-10-17,1528.650634765625,10,herfst,1161.3452018804644
2076-10-18,1426.288818359375,10,herfst,1121.6686470217737
2076-10-19,1329.163330078125,10,herfst,1100.3350522883572
2076-10-20,1238.193115234375,10,herfst,1068.0712398561532
2076-10-21,1152.9207763671875,10,herfst,1035.1285353720343
2076-10-22,1073.5303955078125,10,herfst,1007.3792011288668
2076-10-23,999.798828125,10,herfst,984.7536076763197
2076-10-24,931.4308471679688,10,herfst,965.6623986830737
2076-10-25,868.3076782226562,10,herfst,954.353783615022
2076-10-26,810.3870849609375,10,herfst,943.8169988182577
2076-10-27,756.7008666992188,10,herfst,933.8425483822084
2076-10-28,706.8218383789062,10,herfst,924.5754420020593
2076-10-29,660.8029174804688,10,herfst,918.0905491400442
2076-10-30,618.2567749023438,10,herfst,912.4114183531246
2076-10-31,579.0198364257812,10,herfst,907.1740057045503
2076-11-01,543.7809448242188,11,herfst,901.288999463305
2076-11-02,511.1842651367188,11,herfst,894.9062173861128
2076-11-03,482.8642578125,11,herfst,889.3608539654238
2076-11-04,457.8521423339844,11,herfst,884.4632115086016
2076-11-05,437.6002197265625,11,herfst,880.4976662479625
2076-11-06,423.42816162109375,11,herfst,877.7226241473646
2076-11-07,417.4928894042969,11,herfst,876.56043371902
2076-11-08,422.5443420410156,11,herfst,877.5495627242603
2076-11-09,441.6639099121094,11,herfst,881.2933806928762
2076-11-10,478.7767028808594,11,herfst,888.5604665453756
2076-11-11,536.4703979492188,11,herfst,899.8575153975792
2076-11-12,612.5547485351562,11,herfst,911.6503022676826
2076-11-13,698.8387451171875,11,herfst,923.1676354902582
2076-11-14,784.2540893554688,11,herfst,938.9617067553763
2076-11-15,860.7369384765625,11,herfst,952.997473673689
2076-11-16,927.2891235351562,11,herfst,964.9204023754689
2076-11-17,986.8882446289062,11,herfst,980.7972047341946
2076-11-18,1047.97216796875,11,herfst,998.8707502755733
2076-11-19,1136.5565185546875,11,herfst,1029.2081261211893
2076-11-20,1274.305419921875,11,herfst,1082.5800439710606
2076-11-21,1512.4044189453125,11,herfst,1154.9411811125922
2076-11-22,1897.531005859375,11,herfst,1295.9754208813156
2076-11-23,2432.9150390625,11,herfst,1481.2776189374438
2076-11-24,3042.108642578125,11,herfst,1695.489534887255
2076-11-25,3595.416748046875,11,herfst,1855.946075790597
2076-11-26,3983.166748046875,11,herfst,1933.7834344487042
2076-11-27,4165.03759765625,11,herfst,1968.8703038486212
2076-11-28,4157.65478515625,11,herfst,1967.676295386179
2076-11-29,4008.952392578125,11,herfst,1938.3266351417124
2076-11-30,3771.634033203125,11,herfst,1892.9090401233502
2076-12-01,3489.17529296875,12,winter,2277.1794393569025
2076-12-02,3192.90185546875,12,winter,2149.9314740800783
2076-12-03,2902.865234375,12,winter,2041.725524794937
2076-12-04,2630.287841796875,12,winter,1928.426966416732
2076-12-05,2380.718505859375,12,winter,1782.9271412022692
2076-12-06,2156.04736328125,12,winter,1688.625360689339
2076-12-07,1955.9599609375,12,winter,1622.170219197702
2076-12-08,1778.0714111328125,12,winter,1546.6004393560652
2076-12-09,1620.85400390625,12,winter,1496.6597499335944
2076-12-10,1481.12353515625,12,winter,1453.1518192408432
2076-12-11,1357.1234130859375,12,winter,1391.8843187647783
2076-12-12,1247.01611328125,12,winter,1343.7194699872489
2076-12-13,1148.9815673828125,12,winter,1306.066209219073
2076-12-14,1061.7354736328125,12,winter,1277.197844805777
2076-12-15,983.9898681640624,12,winter,1252.063681941626
2076-12-16,914.6538696289062,12,winter,1213.664347557593
2076-12-17,852.7523803710938,12,winter,1165.0628245146863
2076-12-18,797.7841796875,12,winter,1142.6005186115308
2076-12-19,748.989501953125,12,winter,1128.5489916829035
2076-12-20,713.0195922851562,12,winter,1114.9981314457166
2076-12-21,684.6806640625,12,winter,1103.9834739629287
2076-12-22,688.3453979492188,12,winter,1105.4078675818625
2076-12-23,764.7391357421875,12,winter,1133.0844536139725
2076-12-24,999.5134887695312,12,winter,1257.7821796677372
2076-12-25,1622.6466064453125,12,winter,1497.3246027601658
2076-12-26,2887.192138671875,12,winter,2033.9452232036904
2076-12-27,4638.46044921875,12,winter,2832.9250927894045
2076-12-28,6351.97900390625,12,winter,3619.7462883924227
2076-12-29,7671.16845703125,12,winter,4175.528302395063
2076-12-30,8520.08984375,12,winter,4497.974441093979
2076-12-31,8929.6064453125,12,winter,4744.898300331146
2077-01-01,8937.5234375,1,winter,4752.29497095782
2077-01-02,8609.349609375,1,winter,4527.344379671589
2077-01-03,8040.00341796875,1,winter,4313.917805238798
2077-01-04,7334.49267578125,1,winter,4033.4234230413117
2077-01-05,6583.0859375,1,winter,3722.2359735363675
2077-01-06,5849.6943359375,1,winter,3399.004783639665
2077-01-07,5174.2783203125,1,winter,3091.021153582009
2077-01-08,4570.4404296875,1,winter,2783.624087834477
2077-01-09,4046.83447265625,1,winter,2546.4192464113935
